"Note: All EXTERNAL requests for Tactical Options Reporting (TOR) data (including OIA requests) MUST, upon receipt, be directed to the Manager: Capability, Response and Operations, for reply. All INTERNAL requests for TOR data MUST, upon receipt, be directed to the Manager: Capability, Response and Operations, to determine if District, or Response and Operations, should reply. TOR data MUST NOT be EXTERNALLY released without the permission of the National Manager: Response and Operations.
161019/04279,Completed,10,2016,22:30,Counties/Manukau,Nil,Yes,22,Male,Pacific Island,No Weapon,"Communication
Empty Hand
Handcuffs-Restraints
Empty Hand
",1,Active Resistant,Residence,"Indoors
Confined area",Nil,1,Active Resistant,without pain compliance,Residence,"Indoors
Confined area",Immediate but not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2,Active Resistant,Residence,"Indoors
Confined area",Immediate but not sufficient,Active Resistant,Residence,Outdoors,Delayed but sufficient,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1k ? drunk custody/detox centre incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,N/A,N/A,No
161019/04280,Completed,10,2016,23:00,Counties/Manukau,Nil,No,64,Male,Maori,Had Weapon and Used,"Communication
Taser
",1,Assaultive,Residence,"Indoors
Confined area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X2,Laser Painting,-,-,-,-,-,Residence,"Indoors
Confined area","Good visibility
Dry ground
Calm
Flammable surroundings",No,Delayed but sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161019/04281,Completed,10,2016,23:04,Counties/Manukau,Nil,Yes,64,Male,Maori,Had Weapon and Believed,"Communication
OC Spray
",1,Active Resistant,Residence,Outdoors,Immediate and sufficient,0,,,,,,,,,,,,,,,,1,Assaultive,7,"Forehead, LEyeBrow, REyeBrow, LEye, REye",Residence,Outdoors,Good visibility,Delayed but sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,N/A
161019/04282,Completed,10,2016,12:24,Central,Nil,Yes,27,Male,European,No Weapon,"Handcuffs-Restraints
Empty Hand
",0,,,,,1,Assaultive,with pain compliance,Residence,Confined area,Delayed and not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Residence,"Indoors
Confined area",Delayed but sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1x - attempt suicide,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161019/04283,Completed,10,2016,20:11,Southern,Strategic Traffic Unit (STU),Yes,28,Male,European,No Weapon,"Communication
Taser
",1,Passive Resistant,Residence,Indoors,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,GBH,X2,Laser Painting,-,-,-,-,-,Residence,Indoors,Good visibility,No,Delayed but sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1x - attempt suicide,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
161019/04284,Completed,10,2016,10:40,Northland,Nil,Yes,39,Female,Maori,No Weapon,"OC Spray
",0,,,,,0,,,,,,,,,,,,,,,,1,Assaultive,2,"LEyeBrow, LEye, LEar, LCheek, Nose, Lips",Police Receiving Area,"Indoors
Confined area","Good visibility
Dry ground
Calm
Moving obstacles",Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1m ? mental incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161019/04285,Completed,10,2016,20:36,Northland,Nil,Yes,26,Male,Maori,Had Weapon and Believed,"Taser
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X2,Laser Painting,-,-,-,-,-,Residence,Indoors,Good visibility,No,Delayed but sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1x - attempt suicide,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,N/A,No
161019/04286,Completed,10,2016,13:33,Waitemata,Nil,Yes,14,Male,Maori,No Weapon,"Communication
Empty Hand
Handcuffs-Restraints
",1,Passive Resistant,Residence,Indoors,Nil,1,Active Resistant,without pain compliance,Residence,Indoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Residence,Indoors,Delayed but sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,Yes
161019/04288,Completed,10,2016,18:00,Bay of Plenty,Nil,Yes,57,Female,African,No Weapon,"Communication
Handcuffs-Restraints
Empty Hand
",1,Active Resistant,Other,Indoors,Nil,1,Active Resistant,without pain compliance,Residence,Indoors,Immediate but not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Residence,Indoors,Immediate and sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1m ? mental incident,1,Empty Hand,RArm-front,Sprain/Strain,Medical,Medical,,,,,,,,,,,,,,,,No,No,Yes,N/A,Yes,No
161019/04289,Completed,10,2016,15:41,Central,Nil,Yes,25,Male,Maori,Had Weapon and Used,"Communication
OC Spray
",1,Passive Resistant,Outdoor public area,Outdoors,Opposite effect of that intended,0,,,,,,,,,,,,,,,,1,Assaultive,3,"REyeBrow, REye",Outdoor public area,Outdoors,"Good visibility
Dry ground
Calm",Immediate but not sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1g - solvent abuse,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161020/04290,Completed,10,2016,17:56,Northland,Nil,No,28,Male,Maori,No Weapon,"Communication
OC Spray
",1,Passive Resistant,Residence,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Passive Resistant,2,"Forehead, LEyeBrow, REyeBrow",Street/Highway/Motorway,Outdoors,Good visibility,Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,Yes,No
161020/04290,Completed,10,2016,17:56,Northland,Nil,No,25,Female,Maori,No Weapon,"Communication
Empty Hand
OC Spray
",1,Passive Resistant,Residence,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Passive Resistant,2,"Forehead, LEyeBrow, REyeBrow",Street/Highway/Motorway,Outdoors,Good visibility,Immediate and sufficient,,,,,,,,,,,,,,,1,Passive Resistant,Residence,Outdoors,Immediate but not sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,Yes,No
161020/04291,Completed,10,2016,21:27,Counties/Manukau,Nil,Yes,50,Male,Maori,No Weapon,"Communication
OC Spray
Handcuffs-Restraints
",1,Assaultive,Residence,Indoors,Nil,1,Assaultive,without pain compliance,Residence,"Indoors
Confined area",Immediate and sufficient,,,,,,,,,,,1,Assaultive,3,"Forehead, LEyeBrow, REyeBrow, LEye, REye, LCheek, RCheek",Residence,"Indoors
Confined area",Poor visibility,Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1r - breach of peace,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161020/04291,Completed,10,2016,21:27,Counties/Manukau,Nil,Yes,24,Male,Maori,No Weapon,"OC Spray
",0,,,,,0,,,,,,,,,,,,,,,,1,Assaultive,3,"Forehead, LEyeBrow, REyeBrow, LEye, REye, LCheek, RCheek",Residence,"Indoors
Confined area",Poor visibility,Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1r - breach of peace,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161020/04292,Completed,10,2016,0:28,Southern,Nil,Yes,30,Male,Maori,No Weapon,"Communication
Taser
",1,GBH,Residence,"Indoors
Confined area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,GBH,X2,Laser Painting,-,-,-,-,-,Residence,"Indoors
Confined area","Good visibility
Dry ground
Calm
Static obstacles
Other",No,Delayed but sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,No
161020/04292,Completed,10,2016,0:28,Southern,Nil,Yes,33,Male,Maori,No Weapon,"Communication
Empty Hand
Empty Hand
Taser
Empty Hand
",1,Assaultive,Residence,"Indoors
Confined area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,3,Assaultive,Residence,"Indoors
Confined area",Immediate but not sufficient,Assaultive,Residence,"Outdoors
Confined area",Immediate but not sufficient,Assaultive,Residence,"Outdoors
Confined area",Immediate and sufficient,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X2,Laser Painting,-,-,-,-,-,Residence,"Outdoors
Confined area","Poor visibility
Dry ground
Calm
Static obstacles",No,Immediate but not sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,No
161020/04293,Completed,10,2016,21:33,Northland,Nil,Yes,26,Male,Maori,No Weapon,"Communication
Empty Hand
Handcuffs-Restraints
",1,Passive Resistant,Residence,Indoors,Nil,1,Active Resistant,without pain compliance,Residence,Indoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Residence,Indoors,Immediate and sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161020/04294,Completed,10,2016,13:11,Northland,Dog Section,Yes,23,Male,Maori,No Weapon,"Communication
Dog
Empty Hand
",1,Active Resistant,Other,Outdoors,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Other,"Outdoors
Confined area",Immediate and sufficient,,,,,,,,,0,,,,,,,,,,,,,,,1,Active Resistant,Yes,Other,"Outdoors
Confined area",Immediate but not sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,1,Dog,RLeg-front,Bite (animal),Medical,Medical,,,,,,,,,,,,,,,,No,No,No,,,
161020/04295,Completed,10,2016,18:41,Southern,Armed Offenders Squad (AOS),Yes,51,Male,European,Had Weapon and Used,"Communication
OC Spray
",1,Passive Resistant,Residence,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Active Resistant,3,"LEyeBrow, LEye, LEar, LCheek",Residence,Outdoors,Calm,Delayed but sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1z ? other incident,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
161020/04297,Completed,10,2016,13:28,Bay of Plenty,Nil,Yes,18,Female,Maori,No Weapon,"Communication
Handcuffs-Restraints
Empty Hand
Other
",1,Passive Resistant,"Outdoor public area
Street/Highway/Motorway",Outdoors,Nil,1,Active Resistant,without pain compliance,"Outdoor public area
Street/Highway/Motorway",Outdoors,Immediate but not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,"Police Car
Street/Highway/Motorway","Outdoors
Confined area",Delayed and not sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,Assaultive,Police Car,Confined area,Delayed but sufficient,,,,,1r - breach of peace,0,,,,,,,,,,,,,,,,Yes,"Chest
Abdomen",Self,Subject,Bite Police,No,No,Yes,N/A,No,No
161020/04299,Completed,10,2016,19:39,Canterbury,Traffic Alcohol Group (TAG),Yes,35,Male,European,Had Weapon and Believed,"Taser
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X2,Laser Painting,-,-,-,-,-,Other,Outdoors,Good visibility,No,Immediate and sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1c ? car/person acting suspiciously,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,N/A,No
161020/04300,Completed,10,2016,22:40,Eastern,"Dog Section, Strategic Traffic Unit (STU)",Yes,23,Male,Maori,No Weapon,"Baton
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,Assaultive,expandable,Forehand strike,1,Street/Highway/Motorway,"Outdoors
Confined area
Elevated position",Nil,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1u ? traffic incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161020/04301,Completed,10,2016,20:52,Eastern,Nil,Yes,17,Male,Maori,No Weapon,"Communication
OC Spray
",1,Assaultive,Residence,Outdoors,Nil,0,,,,,,,,,,,,,,,,1,Assaultive,1,"Forehead, LEyeBrow, REyeBrow",Residence,Outdoors,Good visibility,Immediate and sufficient,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161020/04302,Completed,10,2016,19:55,Canterbury,Nil,Yes,40,Female,European,No Weapon,"Communication
Handcuffs-Restraints
",1,Active Resistant,"Street/Highway/Motorway
Other","Outdoors
Confined area",Opposite effect of that intended,1,Assaultive,with pain compliance,Other,"Outdoors
Confined area",Delayed but sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1x - attempt suicide,0,,,,,,,,,,,,,,,,Yes,"RArm-front
RHand-front
RLeg-front
LLeg-front",Nil,Subject,Kick Police,No,No,Yes,Yes,Yes,No
161021/04304,Completed,10,2016,22:40,Eastern,Dog Section,Yes,23,Male,Maori,Had Weapon and Believed,"Communication
Empty Hand
Handcuffs-Restraints
",1,Assaultive,Street/Highway/Motorway,"Outdoors
Spacious area",Nil,1,Active Resistant,without pain compliance,Street/Highway/Motorway,"Outdoors
Spacious area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Street/Highway/Motorway,"Outdoors
Spacious area",Immediate and sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1u ? traffic incident,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No
161021/04306,Completed,10,2016,19:46,Bay of Plenty,Nil,Yes,16,Male,European,Had Weapon and Believed,"Communication
Taser
",1,Assaultive,Residence,Indoors,Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X2,Laser Painting,-,-,-,-,-,Residence,"Indoors
Confined area","Good visibility
Static obstacles",No,Delayed but sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,No
161021/04307,Completed,10,2016,19:42,Wellington,Nil,Yes,32,Male,European,No Weapon,"Empty Hand
Handcuffs-Restraints
",0,,,,,1,Assaultive,without pain compliance,Police Car,Outdoors,Nil,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Passive Resistant,Police Car,Outdoors,Delayed but sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,N/A
161021/04308,Completed,10,2016,19:21,Wellington,Nil,Yes,19,Male,Maori,Had Weapon but Not Used,"Communication
Handcuffs-Restraints
Handcuffs-Restraints
",1,Assaultive,Outdoor public area,Outdoors,Opposite effect of that intended,2,Assaultive,without pain compliance,Outdoor public area,Outdoors,Immediate but not sufficient,Assaultive,without pain compliance,Outdoor public area,Outdoors,Immediate and sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,0,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No
161021/04309,Completed,10,2016,15:46,Waitemata,Nil,Yes,47,Male,European,No Weapon,"Communication
Empty Hand
Handcuffs-Restraints
Empty Hand
Empty Hand
",1,Passive Resistant,Residence,"Outdoors
Spacious area",Nil,1,Active Resistant,without pain compliance,Residence,"Outdoors
Spacious area",Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,3,Active Resistant,Residence,"Outdoors
Spacious area",Delayed but sufficient,Assaultive,Police Car,"Outdoors
Confined area
Spacious area",Immediate and sufficient,Active Resistant,Police Receiving Area,"Indoors
Confined area",Delayed but sufficient,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161021/04310,Completed,10,2016,5:00,Waitemata,Dog Section,Yes,15,Male,Maori,Had Weapon but Not Used,"Empty Hand
Dog
",0,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Street/Highway/Motorway,Outdoors,Opposite effect of that intended,,,,,,,,,0,,,,,,,,,,,,,,,1,Assaultive,Yes,Street/Highway/Motorway,Outdoors,Immediate and sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,1,Dog,Abdomen,Bite (animal),Medical,Medical,,,,,,,,,,,,,,,,No,No,Yes,No,N/A,No
161021/04311,Completed,10,2016,15:41,Central,Nil,Yes,25,Male,Maori,Had Weapon and Used,"Empty Hand
Handcuffs-Restraints
",0,,,,,1,Assaultive,without pain compliance,Outdoor public area,Outdoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Assaultive,Outdoor public area,"Outdoors
Spacious area",Immediate and sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1g - solvent abuse,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
161021/04312,Completed,10,2016,1:57,Tasman,Nil,Yes,27,Male,Maori,No Weapon,"Communication
Taser
",1,Assaultive,Street/Highway/Motorway,Outdoors,Opposite effect of that intended,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X2,Laser Painting,-,-,-,-,-,Street/Highway/Motorway,Outdoors,"Poor visibility
Dry ground
Calm",No,Immediate and sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1k ? drunk custody/detox centre incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,N/A,No
161021/04313,Completed,10,2016,23:05,Auckland City,Nil,Yes,39,Male,European,No Weapon,"Communication
Handcuffs-Restraints
",1,Assaultive,Police Cell,Indoors,Nil,1,Assaultive,without pain compliance,Police Cell,Indoors,Immediate and sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1m ? mental incident,0,,,,,,,,,,,,,,,,,,,,,No,No,No,,,
161021/04314,Completed,10,2016,15:26,Counties/Manukau,Nil,Yes,27,Female,Pacific Island,No Weapon,"Communication
Handcuffs-Restraints
Empty Hand
",1,Active Resistant,Residence,"Indoors
Spacious area",Immediate but not sufficient,1,Active Resistant,without pain compliance,Residence,"Indoors
Spacious area",Immediate but not sufficient,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,Active Resistant,Residence,"Outdoors
Spacious area",Immediate and sufficient,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,N/A,No
161021/04315,Completed,10,2016,11:25,Counties/Manukau,Nil,No,17,Male,Maori,Had Weapon and Used,"Communication
Taser
",1,Assaultive,"Outdoor public area
Street/Highway/Motorway","Outdoors
Spacious area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,1,Assaultive,X2,Laser Painting,-,-,-,-,-,"Outdoor public area
Street/Highway/Motorway","Outdoors
Spacious area","Good visibility
Dry ground
Static obstacles",No,Delayed but sufficient,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1d ? domestic dispute incident,0,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,N/A
161021/04317,Completed,10,2016,2:30,Counties/Manukau,Dog Section,Yes,14,Female,Maori,No Weapon,"Communication
Dog
",1,Active Resistant,Residence,"Outdoors
Confined area",Nil,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,Active Resistant,Yes,Residence,"Outdoors
Confined area",Immediate and sufficient,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4u - arrest and follow up,1,Dog,"RHand-front
RHand-back",Bite (animal),Medical,Medical,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No
